A,B,C,D,E,label
3029.7640565769057,-1.2962460126669884,1.0747893818524972,-0.45776815866152193,0.018788720146421873,male
3023.763965897253,-1.3445321065253206,-0.057488910821940194,-0.440639624599225,0.17712408772385335,male
3020.7641176665497,0.9548287155432631,3.703875003470515,-0.1507440360037988,-0.005157623618102874,male
3018.764366865017,3.1582600250601653,8.246215914712039,0.6401169728043515,0.5379156725898568,male
3017.764012432335,-3.420161344746463,-0.9851939999477108,-0.04754404678365179,-0.06644704739963096,male
3015.764771807714,-2.4686617061162384,8.11383626774686,-0.18048778967100465,-0.004793537340101802,male
3014.7637954116885,4.397040760627035,3.186845410736781,0.3292950821859437,-0.13161888611919365,male
3013.7642268434306,-1.2795426150993514,3.175764463330498,0.2678616996162992,0.06759586166231236,male
3012.764758041858,-3.695984846549288,6.925441425566114,-0.28355822054749696,0.03228459832162893,male
3010.764647206708,-3.357911783092503,5.969272894327644,-0.25018951623135793,0.03931499166151991,male
3008.763984982166,-2.6165796454395145,-0.6325006845051491,-0.030800398195898825,-0.054899074869245154,male
3007.764344817913,0.16879456769423312,5.602875618387347,0.303335000926172,0.268986495262244,male
3006.7636196521426,3.915201826693353,0.7063660143989983,-0.2221576112684106,-0.1704682145464454,male
3001.7641646073075,-3.4697229551473137,0.600092648505832,-0.2259898343433054,-0.05611241742881163,male
3000.763489980818,7.845957613149524,2.2563838522060604,-0.130215496873501,0.31198849895412334,male
2998.763893143449,-0.20503912515656525,0.2329284295331386,-0.2322976058650495,0.04199551097251184,male
2997.7637926885145,5.433972978091531,4.115921163038266,0.5108500265220918,-0.1356261787130232,male
2996.764383252356,-4.196527526856129,2.6118283619747493,-0.18083659971263563,-0.2927847461170297,male
2992.7640222434748,2.668596976062269,4.158041934054361,-0.13354202633709442,-0.16640159256024994,male
2990.7640625307918,1.3107251799344082,3.396675245517439,-0.363383221304667,-0.09118084035459913,male
2989.763928586699,6.917012635631725,6.4464206841239635,-0.5216469723471759,-0.06232875997111823,male
2988.764246117805,-3.781191747113501,1.4187469634660894,-0.10807946739557017,-0.28192186651869,male
2986.7638711629493,-2.104491040943905,-1.6136770916855099,-0.41942579448627604,-0.07669713639125125,male
2985.764102012528,-2.378716315463324,0.8058029068056644,-0.15494538640347505,-0.025125338968883863,male
2984.763692809918,-2.164342493344492,-3.6540967819174837,-0.12913083618438984,0.22280300565358213,male
2982.7640761435823,0.06043819281295411,2.5646679187897248,-0.3126405851405476,-0.1270689044156752,male
2981.7642839468,-2.095182607369971,3.2618385115882096,-0.15702107291406028,-0.3541007752917226,male
2979.7641797299316,-2.9987407729849385,1.2731001992195967,-0.1548471402631801,-0.16722176549363,male
2977.764104509765,-2.9206227106410108,0.3955340666252959,-0.13505122607898565,-0.019178727694542878,male
2974.763689992025,4.394255963600483,1.9806226905024162,0.13298608260124495,-0.09814184189267705,male
2973.7632643795723,7.131757089306573,-0.6543311487956286,-0.4496683292837339,-0.12914505339453958,male
2971.7638557534906,0.5833653196160614,0.56429641181077,0.20492915820201127,0.1303503891064314,male
2970.7644634212825,0.7511002802672637,7.3346768193456775,-0.1849445596711065,0.041975026143846024,male
2968.7638910905484,-1.716277121224612,-0.8951746921531736,-0.10737819850161183,-0.1347243130108376,male
2967.764853641072,-2.935705733078169,8.728861732957718,-0.026274242692595883,0.05688905652363653,male
2966.7642520968593,-6.177277173151816,-0.6847317081375393,-0.33170690635878197,-0.08446025088386903,male
2964.7638444947434,-2.2514281820947217,-2.033804979454433,-0.4599819122318388,-0.010130332131863826,male
2963.763953548954,-3.8672261273344057,-2.1876023606610038,-0.43397591289951154,0.027358640051605713,male
2962.7636389540316,4.452546301204879,1.4864161627788572,0.3143988578861665,-0.1020193488847824,male
2961.7643605107105,-2.9610050785157784,3.370791132414717,-0.30721984003488895,-0.2900253888228518,male
2960.7644869689584,0.09530722173185043,6.826768964966296,-0.22110441662897423,0.4309717775280512,male
2958.7645906555445,-2.7755791044970675,6.019777808875298,0.016728837859029254,-0.058309732768924365,male
2957.7640698047962,-0.6566186752760174,2.0183783049351134,-0.16626681034740529,-0.1671191882468538,male
2955.7644330145713,-1.7711718803797025,4.871183708227049,-0.2142074400284059,0.13300721212761837,male
2954.7634156533245,2.288681762261412,-3.0418267697718764,-0.34020524007765507,0.0496899844969661,male
2952.7638799628826,-1.9305897354348234,-1.3044231678370222,-0.18470462946668,0.04675846142167287,male
2950.7635408868923,0.08610165473289019,-3.2414431487563236,0.3589148853098837,0.08843729726675113,male
2948.7646959277854,-2.540604774320607,7.349508715991323,0.03326711828869628,-0.012484489852098364,male
2945.764158259105,-4.9185041101033065,-0.7500446627163904,-0.33174263048328967,0.07627307469018782,male
2944.763894409605,-3.1378181504798626,-2.2468798226603797,-0.3685069473868491,0.0998455095780337,male
2943.7650481878177,-3.6402386500311064,10.099930926471112,-0.16542247919450073,0.2774781508015041,male
2942.7650823839344,-6.645161557684125,8.091625368107225,-0.1337952674724229,0.13880940186874716,male
2937.7643490384853,0.48561178583345643,5.934538721222576,0.062065943211460244,-0.06047432405688261,male
2935.7649116236958,-3.8723889740143806,8.495673239962105,-0.20661345668169676,0.07511004077737729,male
2934.7645374076037,-1.017214341528731,6.743280972522765,-0.257516361554044,-0.0030153563552259527,male
2931.7640223665176,-2.1081224075419747,0.004373754267032729,-0.34623543170300386,0.12508749183300316,male
2930.764362280277,4.635003691057192,9.208737583101321,-0.2958019079188512,0.35355702044183274,male
2929.763863689753,-2.34332934299087,-1.7933169312103856,-0.07191913901378708,0.11517250510991629,male
2925.76397937683,1.5811315112959474,2.970043640792758,-0.0017891638443387292,-0.28016002840501375,male
2924.7642583217244,-3.191544645152536,1.7704978185936187,-0.24498274244609924,0.09259274216453961,male
2923.764579881935,0.29909430377216994,8.216493048321697,-0.2502505596451253,0.20128654976160282,male
2920.763892592225,3.942473250449745,3.7065916848031004,-0.29073575847517563,-0.08291489990717396,male
2919.7640338382907,-1.0955104929531605,1.2874555147362021,-0.0633103818465342,-0.14989642039667217,male
2917.764423012087,-2.4184845519155065,4.421945976709013,-0.19630785960550592,-0.18540931571624156,male
2915.7638581746164,-3.3671972002398936,-2.693675055474125,-0.014545361883170675,0.07676950551836507,male
2914.76448147566,-1.8644281309297863,5.549350469061283,-0.07421375311968191,-0.06988808213377583,male
2910.7651588172316,-6.684209244265727,9.03258340607264,-0.12393370451525323,-0.02575163767815213,male
2909.7639348459875,3.917386406826631,3.8964726113015278,-0.4711639339144384,0.20199292666082214,male
2908.7635246617183,7.45237730975367,2.393733725870143,-0.13242639716621613,0.12824573595715547,male
2905.763779227547,6.903817528498997,4.735194412885655,-0.49628886915409937,0.09150845103835961,male
2903.763977494491,-2.094255929739171,0.024151693202676353,0.5508662716396525,-0.17273853609168385,male
2900.7637099303593,5.173785729469501,3.0726765331290253,0.8993153687420828,-0.15551504464362956,male
2899.763977641745,1.8402071767432209,2.9861861800272718,-0.14477195717753058,-0.12840931832863137,male
2898.7641987850066,2.848725178286024,6.173291690657569,-0.4559834604546915,-0.15112440187043613,male
2897.764546817166,-0.09378909932026698,7.704751854515356,0.28426202814571866,0.1113847531454075,male
2895.764071877403,5.445180549104646,7.08646746285611,0.2208415324707166,-0.08034666219837122,male
2894.7642931828677,-4.684503899970218,1.0336129519936728,-0.21096248567606046,-0.03482863427030844,male
2891.7644099617387,-2.1040815530984522,4.606342740520079,-0.24116443778993354,-0.233473626206426,male
2890.7638857589377,-0.5323309958840693,-0.12525291388570942,-0.5303715903929311,-0.07513103078651985,male
2889.764104277964,-2.6901415279964738,0.6362663814591301,0.12281417840659778,0.08109420985352668,male
2887.7642094272637,-1.7039092704925773,2.991715136583964,0.3353007227228471,-0.4313340270778146,male
2886.763549489092,3.25983752853681,-0.7371050890830517,-0.17463987672651313,0.10795972214147226,male
2881.7640499642566,-2.5996172930230235,0.21456643892392602,0.11654500079826985,-0.15386234017694916,male
2878.7632121624924,9.164777816417383,0.601183538737928,-0.23345323597687936,-0.23712613763603527,male
2877.764696221863,-3.277926878388062,6.777629009733252,-0.0846965295194767,-0.07356766242560676,male
2876.763654760971,1.2159329583649376,-0.9655392456750371,0.09929986698594584,-0.1919542561936905,male
2870.764239683125,-1.9478810290578796,3.2163587344667444,1.003330198141049,-0.27542583072754806,male
2869.764043012905,-3.5158340838519155,-0.9211754793636299,-0.49354373135099433,0.05231678217736968,male
2867.7646874932757,-3.4310724730045794,6.545657310582282,0.0025594601193138487,-0.044887888154384104,male
2866.7638547585375,-1.558630948802557,-1.3853151452801975,-0.4389022681342536,0.041927006711607775,male
2864.7634576102146,11.57244114008531,5.184517610386228,-0.07420724619400756,0.06777460434278097,male
2863.763510241024,1.9990598704538318,-2.2103199652941625,-0.329943281439196,0.06812920094957117,male
2861.7634583235063,7.363519923925484,1.7347339447101635,-0.49013056871999167,-0.20801716219570068,male
2860.7639927633763,-0.12669968144329796,1.6306443578042384,0.020512513653517743,-0.09711278934084429,male
2858.7642968317405,-0.8686958926235606,4.0426695505388,-0.33340840744655537,0.16877629581212059,male
2857.7644515407733,1.2595597170618984,7.74394865142981,-0.015367935628758676,0.0080692137317318,male
2856.763036365756,8.370923913725592,-2.1158508858312355,-0.5273896392737715,-0.2456842380522693,male
2855.7640855008067,-0.9286956282331513,1.8029473371236189,-0.3194334074659556,-0.03030836807057247,male
2854.7647222219016,-4.177924978535954,5.872662187332154,-0.1555311855249091,0.5844324714680604,male
2853.763493078104,7.074786756632348,1.9957288324394336,-0.12949539904927032,-0.19243061448572646,male
2848.7628057403576,9.372807870617782,-4.075867811668133,-0.4866957149360917,0.18740629089512995,male
2847.76369077533,-3.12060750741576,-4.412948336167096,-0.13644262215083264,0.18903177082148545,male
2845.7638385224495,-3.527960246145559,-3.102399582205117,-0.268239573712754,0.03507552182214084,male
2844.7637620335777,-2.1109949440856637,-2.846167254560924,-0.46928044973183997,0.05951580753107153,male
2841.7648083516315,-1.8375517762811233,8.871574519418942,-0.13758448485959662,0.44096211839095734,male
2838.764077218096,-2.8473548717407327,0.43315150317351986,0.11843142661516093,-0.2403122166587558,male
2837.7634357431257,7.358664199554776,1.5551868383459546,-0.19651266435269726,-0.12768063106173363,male
2834.7645023508057,0.2545716928157373,7.370429128311163,0.040521001117754626,0.22696453578508763,male
2829.7644000932155,-3.58366725665137,3.2365020129734154,-0.25781691535852214,-0.23526521920128046,male
2828.7637752011747,3.482985479968268,2.0317913130258667,-0.5844420252072015,-0.27458612828700235,male
2827.763272339672,9.982650254601865,1.7808407624775804,-0.8404798573145686,-0.24943434838621145,male
2826.7644583309725,-1.5581279841968632,5.516044902814572,-0.3976485204918191,-0.15821834604347587,male
2825.7632797056235,7.927345358009952,0.4089184589085095,0.16530425870699603,-0.16539335301960534,male
2823.7643915228637,-0.5112005389759611,5.675330456704492,0.1969855642639753,0.0783664464837187,male
2821.7647444509844,-9.113613577161768,2.3394057392037393,-0.23464219626062702,0.06968726763145487,male
2820.7648264648133,-0.8568693241735895,10.001535830643576,-0.1540371716776102,0.1313564314580046,male
2819.7633203613123,2.8724179078453593,-3.5564698055650985,-0.08005123146508944,0.14006898698430065,male
2817.7648513503364,-5.7084973866672755,6.4476899958114435,0.11447236120116405,0.07544880655510287,male
2814.7645570616314,-2.485201054505271,5.6248890366205115,-0.4497728516691861,0.04955738379523016,male
2812.763909743252,3.550115770964816,4.000849675156456,0.7270862906022364,-0.15473174698504805,male
2809.7631879658347,6.18136724793941,-1.8961010547671473,0.6269124095632653,-0.17796377814505376,male
2803.7636743279913,-0.8958580492570712,-2.722877867889103,-0.3769583019280768,0.006191374220179759,male
2802.7639726496245,-4.1364839125955655,-2.1575047424441687,-0.27628211668856956,0.11663130003292738,male
2799.7643818532256,-5.911279277024248,1.0131928400061814,-0.194205898655324,-0.08321379895038038,male
2795.7635137870548,4.883069438574037,0.38764313484742063,0.09922216329224941,-0.031237796502812547,male
2793.764004875705,1.004922310254876,2.7602308822769874,0.44036299213062213,-0.01796283077293695,male
2792.7640162069356,2.249353261102367,3.5793861035477073,-0.3202913562519114,0.00344713993288421,male
2791.764594637795,-1.5688578739918049,6.945715288448485,-0.129393520785207,0.03552812208892909,male
2789.764748778988,-3.1568664286191495,7.326792978747682,0.03333457248474423,0.21037817327000924,male
2786.7643076477157,-0.30975279763069624,4.849537352369293,-0.038716910640368904,-0.005357437921702179,male
2782.7641771080803,2.5348261454766754,5.778508552788664,0.2508676965063314,0.06940840932075894,male
2781.764566594965,-5.667273763901393,3.594089639170151,0.11366474536391553,-0.3643233695197319,male
2780.764692118365,-1.543803595823269,8.084749876243054,0.07925193756594938,0.22851673525548546,male
2779.7637348630487,-0.6785341638414735,-1.7232864706025752,-0.04149842751320247,-0.08087647028999659,male
2777.764271690003,-0.49941266318615163,4.41316621458378,-0.2673925217630763,-0.2296928787001338,male
2774.764859419776,-3.095395813255648,8.594323629101321,0.045324248996052224,0.13570869969040236,male
2773.764383988678,-3.876582009764635,2.851633955928944,0.09425252885772747,-0.08781806834766448,male
2772.7636018127987,2.7916695258216193,-0.3675064756398858,-0.10820416488582242,-0.16759413180573463,male
2771.7639047407474,-3.286606858422893,-2.039144095166935,-0.1647318983176779,-0.0957715053851694,male
2768.7643983819166,-1.4795015211638907,5.064395991688101,0.15147750067193433,-0.20112466913697244,male
2767.764111029572,-3.702271260944669,0.06300202701014923,-0.08293151459305168,-0.2773858615307381,male
2766.7636978088804,7.850625947921183,4.865158890976492,0.3472184569120174,0.15628010129468736,male
2764.764065547604,-3.822812601017289,-0.676627483845782,-0.3078728750273517,-0.20048917237775452,male
2763.7637944382363,0.7013374569687231,0.04686098769972838,-0.04285999665859065,-0.07341563471310789,male
2762.764656740148,-7.514691887233523,2.676886210231996,-0.21577288694268276,0.018130948640130568,male
2760.7638692544538,-2.1732399063638277,-1.564245770637714,-0.19339728818513577,-0.05148421812318416,male
2757.7635857492533,0.6626104247165134,-2.104501318356478,0.21080577536935527,-0.18169738847753045,male
2755.7637350883633,-0.06686312572527628,-1.2073598946945656,-0.161006584084929,-0.1613821324505274,male
2753.7633083414707,7.5215832822959845,0.4247029117142271,0.1395031533234933,-0.22400193469287086,male
2752.7640177995218,-1.815708316877475,0.4351140394271767,-0.43822105973153885,-0.2423689903019008,male
2750.763623389037,3.244713291456349,0.25991735767330504,-0.29897527467753104,-0.25275653463243886,male
2748.763023218766,8.947221597379741,-1.4421319324360176,0.4193679830885366,-0.1998613989670759,male
2746.7640924697084,-3.070409747742255,0.33249131237401336,0.03234886393357362,-0.0909388221803177,male
2745.7634629777804,5.946455008995258,0.7258021812894461,0.07654805853691564,-0.11458888091115908,male
2744.764425620993,-0.5505069610666603,6.142318554575478,0.5675458215637451,0.07111882212109313,male
2742.763036369426,6.430184742423125,-3.6591944949772985,0.004168591491054534,0.03279231944801497,male
2741.764203924555,-0.055817977139860114,3.961900756251145,-0.41469444107046294,-0.2022947504841546,male
2740.763685826821,1.4282713425245037,-0.35111351661939316,-0.01913076915112152,-0.34202212815618477,male
2739.76432956586,3.1178080469390457,8.044888665980782,0.3547324775313671,0.007597679525071236,male
2737.7638635154894,5.761025990461629,4.793961433720641,-0.513258479415567,0.037293822597510476,male
2736.764135680261,3.2261569776871624,5.832534124768553,0.03627537457347333,0.13706705521748025,male
2733.763467944692,5.643561066109563,0.5991384388683955,0.29003580604078144,-0.013002800396382049,male
2729.763040652959,6.196707657245833,-3.6189753940788663,0.576275703240919,0.0025597885418223603,male
2728.7634645505595,1.4784860075502642,-2.9242299146928645,0.241334214693833,0.04961121335075739,male
2726.7640193033803,1.7315818493465827,3.600038599480053,0.6972442106774243,0.06121488146626211,male
2725.764178904908,-3.441302427611578,0.7709055492332345,-0.22303219847581207,0.03644088711879719,male
2724.7632342166153,5.0390453653151415,-2.6564654061898967,0.19387728439304655,0.22576004983877712,male
2723.7644764609217,-0.37250283883949525,6.687314406800976,-0.25357339528164013,-0.039003955245204454,male
2721.7640200089672,-2.601617347154192,-0.19739933359735734,-0.13772919778329307,-0.08675126529608906,male
2719.764203679857,-2.58519506879584,1.872234008188451,-0.02084574960765866,-0.03972278171384174,male
2712.7644691909304,-1.4478159006678282,5.905310579683133,0.4961873090692651,0.00418312703619868,male
2711.764732275087,-3.6369441911757243,6.971214997497933,-0.059190188159848896,-0.2123609712333225,male
2710.764352779356,-3.549308229768134,2.8544498819828186,0.055542808279284685,-0.26836456407026626,male
2708.7629714011487,8.626891436612514,-2.550281461133373,-0.289181672548299,-0.12325125770848688,male
2707.7629625741815,5.385162220504292,-5.396331955417351,-0.27567160128331963,0.07060939896574439,male
2706.764191262785,3.9587144860181978,7.321707547974518,0.9818190832306177,0.1365146543118679,male
2705.764406318407,-3.8302279307836264,3.234169330590735,0.013692207473215347,-0.23236556342026085,male
2704.7638865003146,-2.1410003060372325,-1.0555136529207865,0.15339789203002285,-0.20834915554960412,male
2703.763879575792,3.462732504872656,3.1875855198199914,-0.1416978525024306,-0.018218986041741998,male
2702.7638352016425,-1.9494559505509645,-1.8639616915338417,-0.34098083915905875,0.10982789633300445,male
2700.7635993506833,4.317933575076043,0.8991932779387745,-0.07078999027565776,-0.11834728745670597,male
2699.764587333073,-2.881704638694297,6.133319291034824,0.0647196369202443,-0.39498643077431717,male
2698.763811196029,0.009895324204426898,-0.40894298686766856,-0.15060480485962882,-0.03297193391378178,female
2696.7638437733417,3.058107923293607,2.9304419270574877,0.9088495059224888,-0.240682810629793,male
2694.7641656920155,-3.1830603606473318,1.203917791672191,0.08557539034717723,-0.32946795104545556,male
2692.76372383038,-1.6550582890965913,-2.8724895748444403,-0.38708890840672894,0.10655761536599719,male
2690.7646650499164,0.2945371992260913,9.430553738709719,0.5341180476213577,0.1379435411529318,male
2688.7636608278053,-0.5756022855018511,-2.4819034246670073,-0.292246479799655,-0.14117682447139893,male
2687.763639066366,2.2987836054058715,-0.13011442457485076,0.3338333352374036,-0.24815442177593264,male
2684.7637679630334,-2.8556550775340623,-3.325918491930944,-0.12266689904854672,0.16142701578081617,male
2681.764000143808,-1.9028557257701975,0.14541330931369992,-0.14526822692960817,-0.0835368123315045,male
2680.7638559158704,-2.1503528030453456,-1.866028226068944,-0.3121377178682407,0.19758952472850563,male
2679.7639587394533,0.6901987337234049,1.9108698484367774,0.07716104880438057,-0.10379547038559755,male
2677.764379003203,-3.6067254536698496,3.163896457023849,0.3310492922150288,-0.13933716627654688,male
2676.763754970154,1.7449819289481066,0.5133878923463622,0.00021526457616701157,-0.12837426074191277,male
2675.7636925532097,-0.226170062876604,-1.743551663658043,-0.12831494626086087,-0.22679132385180942,male
2672.7637024686264,3.581727659486834,1.2828247469283507,-0.16471845061897658,0.11771538941183109,male
2670.764213921195,-3.988272115256307,0.8975496383919727,0.0009826516109637457,-0.11346427446795873,male
2668.764136030405,3.639475242784464,6.143607579715601,-0.22062414181584425,0.030870030805527717,male
2666.763609802728,0.06122519323507412,-2.536865589917735,-0.08707539437329098,-0.02853999544337355,male
2665.7644361919765,-8.172246358446287,-0.1373914224177447,-0.1546982232041074,-0.12357756092195972,male
2664.764184260452,-7.293044857932716,-2.3241507071017216,-0.12855607012977074,0.10504018932082156,male
2663.764029204052,-1.798826002436398,0.4916495438222055,-0.0743103161171118,0.03844892988754163,male
2662.7639325025452,-1.1274574872696035,0.22149053584087297,-0.11040169175202533,-0.22102924444933986,male
2661.7638930450535,-2.212501423332682,-1.0564176615316319,0.13081513877493367,-0.22510377364190057,male
2659.7640225024065,-3.502597651319249,-1.0078423611088212,-0.3828057594243872,0.015720510503541858,male
2656.7631108836276,6.137082180614045,-3.15879774103883,-0.055297245029781915,0.1465816975327902,male
2655.7635060048524,2.2463068093098473,-1.7782989131712992,0.04511162255939419,-0.10694567130956358,male
2653.7639068866292,-0.6910968515012437,-0.16804266495758308,-0.5460630109858448,0.21599549435824217,male
2652.7641751567053,-5.592896249547614,-0.7210858907837996,-0.0856561762876739,-0.32441025031562515,male
2645.764139025863,-2.4967206127766874,1.1793620844911712,-0.04991985406403159,0.014539474386499407,male
2644.763677033834,4.338787385569939,1.8577879062306202,0.4695475218391989,0.030187727064558384,male
2641.763801992936,-2.173637348117504,-2.3799063642977525,-0.34137524183885287,0.03750845659364438,male
2639.764132400472,3.5822869018664085,6.092773800424809,0.11096823399987082,0.06482816414268622,male
2635.7630032444067,6.807805638483958,-3.7266924126272154,-0.13787606812382566,0.020608306832160382,male
2634.7632192169285,6.122948386045002,-1.5477460196620993,0.37456450972394917,-0.3250394855594106,male
2632.764444675353,-2.7163315435756576,4.5121493167641304,0.14048840824129363,0.017073243406014453,male
2631.76392070379,-2.3070114804063153,-1.0907199189375916,-0.28406116999781916,-0.07610886397575965,male
2630.763842054716,0.042787471764312024,0.07930358026313171,0.28065789752724973,0.13273251838618896,male
2629.7635292828013,1.5896851766980324,-2.076297987434633,0.23294783418441287,-0.045181440514195245,male
2628.7643219620672,-0.1388121426546799,5.3196370083689,-0.007694488204187429,-0.20459822879981338,male
2627.7637159239694,3.3052525710297105,1.5121330280341574,0.533589555781303,-0.09182175007626159,male
2626.7637528133364,-3.024989570734049,-3.5312962168713504,0.3274091920566849,0.28133775428201785,male
2625.764311541812,-4.163964368609917,1.856227930229799,-0.04797986584861298,-0.13979337525080518,male
2624.764735212704,-0.50852034359714,9.284315950655454,-0.07691320689076689,0.29871927850356306,male
2622.764277004038,-6.461328885797728,-0.3555727141087913,-0.1304859512452132,-0.2872104871109446,male
2617.763579924799,2.4213788229510964,-0.9125431134383006,-0.15039376209529157,-0.1188401860620618,male
2615.763902947031,3.901537706288756,3.6338977581739416,-0.4417693429042935,0.1674634607258776,male
2614.763317741467,3.783478206144579,-2.864571083089454,-0.27391832718203735,0.09998183992920759,female
2613.764476338317,-2.2074298432045647,5.290453692222558,0.08338575870281165,-0.04994888786611835,male
2612.763895718188,-2.024511872354571,-1.2338285616263795,-0.31167203511331437,0.038182115663039855,male
2611.7640482411584,-2.047124772447817,0.672195744971421,0.008687677692003522,-0.126340423486035,male
2610.7635948831416,0.12063647896689023,-2.619631523750954,0.025392782542696574,0.022696247491006877,male
2609.7633554564463,6.0808699262298,-0.1386974594109921,0.7080872354888382,-0.08379611219049143,male
2608.7634792754097,2.4983279314570654,-2.095428575266813,-0.17875788707621723,0.11908019186371292,male
2607.764014719911,-1.2161389270696237,0.9998585767363639,-0.03783974326263697,-0.10263628325920046,male
2606.764819116353,-1.4246496395714203,9.500000111386306,-0.14515884621046923,0.06918115299665482,male
2605.764131076861,0.14888018849284027,3.316416886520305,-0.12793370519133399,-0.06028100527658061,male
2604.7640134776498,-3.656399727037166,-1.2099153179572473,-0.2940752186214488,-0.014183838065722895,male
2603.7640168813755,6.898484099150831,7.686047646191202,0.508092419409317,0.11254073294202388,male
2598.764834616649,-2.899075622097989,8.529722132020487,-0.27807824978321966,0.04930707018041123,male
2597.7638024543453,-1.3434842700680663,-1.5651262372760593,-0.021566737695902116,-0.024724929482275313,male
2595.7638672614166,-2.854585393512883,-2.0292686078463733,0.06478699530385745,-0.052220441446481254,male
2594.764200207597,5.408285796931376,8.38830297987662,0.6587929722597006,0.37845309565758595,male
2593.7634987062947,2.4701392896942798,-1.776561179332963,-0.044997449524236795,-0.04029595338576337,male
2592.764204905096,5.70745535102673,8.476156820328487,-0.17314215075094372,0.21859282073964695,male
2591.763913766586,0.23637902323365356,0.9527457599588979,-0.21950225198720758,-0.04116635647094849,male
2589.764583844147,-6.97651665103538,2.5110788344293744,-0.1863741647974279,-0.1969371335963357,male
2588.764089474679,-2.08179691310988,1.0582983738932208,-0.08982242010498467,-0.129375248659952,male
2587.7638179073224,-3.34866082497538,-3.104427305708951,-0.266678860226072,-0.02484094350010787,male
2584.763875058243,-3.0531065673041753,-2.218693768690713,-0.1569964245254002,0.0480394170291995,male
2583.7633167343292,5.425209971989621,-1.0156449394611455,0.7504232488233084,-0.2041054749061637,male
2582.7637605788373,2.1164563362353985,0.976075130984309,0.6200616532365416,0.1324358163753038,male
2580.763931385631,-2.9103202429406445,-1.4188334414266452,-0.2582574661450073,-0.12445607532519298,male
2579.764719808512,-4.52219106191355,6.015582842982937,-0.24593940285510432,-0.0927537827278347,male
2576.763976607201,2.504862734975834,3.3675006269823347,-0.4217692232852606,0.10004401091189788,male
2573.763619583547,-1.2108379417141424,-3.561937681030791,0.06726376005690458,0.24159858575813617,male
2571.763322676189,5.942093165883617,-0.9261813131300457,-0.3447678042080588,-0.04896081291414807,male
2569.7639808265244,-2.72204709306728,-0.7832041893506858,-0.4295985946532023,-0.060187339040250164,male
2568.764063635656,-3.830410309226594,-0.6862740781050978,-0.12440988432081969,-0.12671222914683894,male
2567.7636005374816,0.25670557422639945,-2.4614810851451505,-0.16796868648792393,-0.06211898151980653,male
2566.763945605764,-3.2008330652790833,-1.476580124078289,0.06592597822662287,-0.006832017724555283,male
2564.763572842298,6.391177055458608,2.385780657681871,-0.1169829842081123,-0.2803376405160645,male
2562.764127396078,1.8166215298836954,4.485776649431132,-0.4211037642199354,0.1553205898195642,male
2561.7634926325577,3.5724839920124447,-0.7779827141211493,-0.008608143800415604,-0.26548535836068277,male
2558.7637303359265,-0.14557184888158267,-1.448458985121165,-0.2499357979457055,-0.04328488248601979,male
2555.7646341494437,-6.408388350717898,3.490365186991747,-0.09866577854154968,-0.06254216678090564,male
2554.764075006257,0.013632397695965463,2.780433323953521,0.3091217025222081,-0.1553156141363733,male
2550.7636600295777,6.017826121667296,2.9115579623812384,-0.6004333541945102,-0.2599568961156201,male
2549.7639783736595,-2.4821290518090584,-0.4937352396499523,-0.20571988862677607,-0.18662233638689132,male
2548.763927138741,1.7261815980256359,2.310921603443266,0.18950525653040426,0.15812950479182125,male
